game_id,season,game_date,home_team,away_team,matchup,home_spread,total_line,home_margin,total_points,home_win,home_covered,over_hit,model_win_prob,model_pred_margin,vegas_win_prob,vegas_pred_margin,model_win_correct,vegas_win_correct,model_ats_pick,model_ats_win,unit_profit,abs_err_model,abs_err_vegas,favorite_side,spread_bucket,season_stage,b2b_status
22500692,2025-26,2026-01-31,MIA,CHI,CHI @ MIA,-5.5,231.5,-7,243,0,0,1,0.5554,5.22,0.6478,5.5,0,0,Away,1,0.9091,12.22,12.5,Home favored,Small (3-7),Late,Neither/Both
22500697,2025-26,2026-01-31,CHA,SAS,SAS @ CHA,-2.5,221.5,5,217,1,1,0,0.4669,-1.65,0.5685,2.5,0,1,Away,0,-1.0,6.65,2.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500698,2025-26,2026-01-31,IND,ATL,ATL @ IND,1.5,235.0,5,253,1,1,1,0.4383,-2.82,0.4588,-1.5,0,0,Away,0,-1.0,7.82,6.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500699,2025-26,2026-01-31,PHI,NOP,NOP @ PHI,-6.5,234.5,10,238,1,1,1,0.6623,9.54,0.6731,6.5,1,1,Home,1,0.9091,0.46,3.5,Home favored,Small (3-7),Late,Away on B2B
22500700,2025-26,2026-01-31,MEM,MIN,MIN @ MEM,11.0,229.5,-17,245,0,0,1,0.3506,-5.81,0.224,-11.0,1,1,Home,0,-1.0,11.19,6.0,Away favored,Mid (7-11),Late,Home on B2B
22500701,2025-26,2026-01-31,HOU,DAL,DAL @ HOU,-10.5,223.0,4,218,1,0,0,0.6969,6.21,0.7656,10.5,1,1,Away,1,0.9091,2.21,6.5,Home favored,Mid (7-11),Late,Neither/Both
22500702,2025-26,2026-02-01,BOS,MIL,MIL @ BOS,-13.0,217.5,28,186,1,1,0,0.7704,5.69,0.8151,13.0,1,1,Away,0,-1.0,22.31,15.0,Home favored,Big (11+),Late,Neither/Both
22500703,2025-26,2026-02-01,SAS,ORL,ORL @ SAS,-1.5,222.5,9,215,1,1,0,0.6898,4.38,0.5412,1.5,1,1,Home,1,0.9091,4.62,7.5,Home favored,Pick'em (0-3),Late,Home on B2B
22500704,2025-26,2026-02-01,DET,BKN,BKN @ DET,-13.5,214.0,53,207,1,1,0,0.8642,11.95,0.8241,13.5,1,1,Away,0,-1.0,41.05,39.5,Home favored,Big (11+),Late,Neither/Both
22500705,2025-26,2026-02-01,MIA,CHI,CHI @ MIA,-5.5,233.5,43,225,1,1,0,0.537,-0.21,0.6478,5.5,1,1,Away,0,-1.0,43.21,37.5,Home favored,Small (3-7),Late,Neither/Both
22500706,2025-26,2026-02-01,TOR,UTA,UTA @ TOR,-10.5,234.5,7,207,1,0,0,0.736,10.42,0.7656,10.5,1,1,Away,1,0.9091,3.42,3.5,Home favored,Mid (7-11),Late,Neither/Both
22500707,2025-26,2026-02-01,WAS,SAC,SAC @ WAS,1.5,227.5,4,228,1,1,1,0.4294,-0.81,0.4588,-1.5,0,0,Home,1,0.9091,4.81,5.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500708,2025-26,2026-02-01,NYK,LAL,LAL @ NYK,-6.0,228.0,12,212,1,1,0,0.6251,4.09,0.6605,6.0,1,1,Away,0,-1.0,7.91,6.0,Home favored,Small (3-7),Late,Neither/Both
22500709,2025-26,2026-02-01,PHX,LAC,LAC @ PHX,-2.5,209.5,-24,210,0,0,1,0.6379,3.22,0.5685,2.5,0,0,Home,0,-1.0,27.22,26.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500710,2025-26,2026-02-01,POR,CLE,CLE @ POR,4.0,227.5,-19,241,0,0,1,0.455,-1.97,0.3913,-4.0,1,1,Home,0,-1.0,17.03,15.0,Away favored,Small (3-7),Late,Neither/Both
22500711,2025-26,2026-02-01,DEN,OKC,OKC @ DEN,7.0,225.5,-10,232,0,0,1,0.3747,-7.58,0.3146,-7.0,1,1,Away,1,0.9091,2.42,3.0,Away favored,Small (3-7),Late,Neither/Both
22500712,2025-26,2026-02-02,CHA,NOP,NOP @ CHA,-6.5,230.5,7,197,1,1,0,0.7257,7.62,0.6731,6.5,1,1,Home,1,0.9091,0.62,0.5,Home favored,Small (3-7),Late,Neither/Both
22500713,2025-26,2026-02-02,IND,HOU,HOU @ IND,6.5,218.5,-4,232,0,1,1,0.3187,-4.71,0.3269,-6.5,1,1,Home,1,0.9091,0.71,2.5,Away favored,Small (3-7),Late,Neither/Both
22500714,2025-26,2026-02-02,MEM,MIN,MIN @ MEM,7.5,231.5,9,265,1,1,1,0.3347,-6.17,0.3025,-7.5,0,0,Home,1,0.9091,15.17,16.5,Away favored,Mid (7-11),Late,Neither/Both
22500715,2025-26,2026-02-02,LAC,PHI,PHI @ LAC,1.0,220.0,-15,241,0,0,1,0.6791,3.2,0.4725,-1.0,0,1,Home,0,-1.0,18.2,14.0,Away favored,Pick'em (0-3),Late,Home on B2B
22500716,2025-26,2026-02-03,DET,DEN,DEN @ DET,-5.0,229.5,3,245,1,0,1,0.6991,3.65,0.6349,5.0,1,1,Away,1,0.9091,0.65,2.0,Home favored,Small (3-7),Late,Neither/Both
22500717,2025-26,2026-02-03,IND,UTA,UTA @ IND,3.0,232.5,-9,253,0,0,1,0.5596,2.68,0.418,-3.0,0,1,Home,0,-1.0,11.68,6.0,Away favored,Pick'em (0-3),Late,Home on B2B
22500718,2025-26,2026-02-03,WAS,NYK,NYK @ WAS,13.0,227.5,-31,233,0,0,1,0.2278,-10.36,0.1849,-13.0,1,1,Home,0,-1.0,20.64,18.0,Away favored,Big (11+),Late,Neither/Both
22500719,2025-26,2026-02-03,BKN,LAL,LAL @ BKN,8.0,223.0,-16,234,0,0,1,0.1793,-10.34,0.2905,-8.0,1,1,Away,1,0.9091,5.66,8.0,Away favored,Mid (7-11),Late,Neither/Both
22500720,2025-26,2026-02-03,MIA,ATL,ATL @ MIA,-1.0,236.5,-12,242,0,0,1,0.6247,1.92,0.5275,1.0,0,0,Home,0,-1.0,13.92,13.0,Home favored,Pick'em (0-3),Late,Neither/Both
22500721,2025-26,2026-02-03,DAL,BOS,BOS @ DAL,6.5,223.0,-10,210,0,0,0,0.3962,-3.66,0.3269,-6.5,1,1,Home,0,-1.0,6.34,3.5,Away favored,Small (3-7),Late,Neither/Both
22500722,2025-26,2026-02-03,MIL,CHI,CHI @ MIL,1.5,222.0,16,246,1,1,1,0.4305,-4.08,0.4588,-1.5,0,0,Away,0,-1.0,20.08,17.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500723,2025-26,2026-02-03,OKC,ORL,ORL @ OKC,-11.5,222.5,36,220,1,1,0,0.8615,12.87,0.7862,11.5,1,1,Home,1,0.9091,23.13,24.5,Home favored,Big (11+),Late,Neither/Both
22500724,2025-26,2026-02-03,GSW,PHI,PHI @ GSW,-4.5,222.5,-19,207,0,0,0,0.7209,7.15,0.6219,4.5,0,0,Home,0,-1.0,26.15,23.5,Home favored,Small (3-7),Late,Away on B2B
22500725,2025-26,2026-02-03,POR,PHX,PHX @ POR,3.0,219.0,-5,255,0,0,1,0.4617,-2.73,0.418,-3.0,1,1,Home,0,-1.0,2.27,2.0,Away favored,Pick'em (0-3),Late,Neither/Both
22500726,2025-26,2026-02-04,NYK,DEN,DEN @ NYK,-4.5,228.0,7,261,1,1,1,0.698,2.99,0.6219,4.5,1,1,Away,0,-1.0,4.01,2.5,Home favored,Small (3-7),Late,Neither/Both
22500727,2025-26,2026-02-04,TOR,MIN,MIN @ TOR,2.5,228.5,-2,254,0,1,1,0.4828,0.87,0.4315,-2.5,1,1,Home,1,0.9091,2.87,0.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500728,2025-26,2026-02-04,HOU,BOS,BOS @ HOU,-8.5,211.0,-21,207,0,0,0,0.5421,1.03,0.7212,8.5,0,0,Away,1,0.9091,22.03,29.5,Home favored,Mid (7-11),Late,Away on B2B
22500729,2025-26,2026-02-04,MIL,NOP,NOP @ MIL,4.5,223.5,4,278,1,1,1,0.6019,2.28,0.3781,-4.5,1,0,Home,1,0.9091,1.72,8.5,Away favored,Small (3-7),Late,Home on B2B
22500730,2025-26,2026-02-04,SAS,OKC,OKC @ SAS,-9.5,221.5,10,222,1,1,1,0.4229,-0.42,0.7439,9.5,0,1,Away,0,-1.0,10.42,0.5,Home favored,Mid (7-11),Late,Away on B2B
22500731,2025-26,2026-02-04,SAC,MEM,MEM @ SAC,-3.0,236.0,-4,254,0,0,1,0.4627,-5.95,0.582,3.0,1,0,Away,1,0.9091,1.95,7.0,Home favored,Pick'em (0-3),Late,Neither/Both
22500732,2025-26,2026-02-04,LAC,CLE,CLE @ LAC,2.5,221.5,-33,215,0,0,0,0.5137,2.57,0.4315,-2.5,0,1,Home,0,-1.0,35.57,30.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500733,2025-26,2026-02-05,DET,WAS,WAS @ DET,-17.0,227.5,-9,243,0,0,1,0.8897,9.92,0.8795,17.0,0,0,Away,1,0.9091,18.92,26.0,Home favored,Big (11+),Late,Neither/Both
22500734,2025-26,2026-02-05,ORL,BKN,BKN @ ORL,-9.5,214.5,20,216,1,1,1,0.7386,13.03,0.7439,9.5,1,1,Home,1,0.9091,6.97,10.5,Home favored,Mid (7-11),Late,Neither/Both
22500735,2025-26,2026-02-05,ATL,UTA,UTA @ ATL,-8.5,245.5,2,240,1,0,0,0.7005,8.94,0.7212,8.5,1,1,Home,0,-1.0,6.94,6.5,Home favored,Mid (7-11),Late,Neither/Both
22500736,2025-26,2026-02-05,TOR,CHI,CHI @ TOR,-7.5,227.0,16,230,1,1,1,0.5803,2.45,0.6975,7.5,1,1,Away,0,-1.0,13.55,8.5,Home favored,Mid (7-11),Late,Home on B2B
22500737,2025-26,2026-02-05,HOU,CHA,CHA @ HOU,-4.5,218.5,-10,208,0,0,0,0.632,0.96,0.6219,4.5,0,0,Away,1,0.9091,10.96,14.5,Home favored,Small (3-7),Late,Home on B2B
22500738,2025-26,2026-02-05,DAL,SAS,SAS @ DAL,8.0,231.0,-12,258,0,0,1,0.4196,1.08,0.2905,-8.0,1,1,Home,0,-1.0,13.08,4.0,Away favored,Mid (7-11),Late,Away on B2B
22500739,2025-26,2026-02-05,PHX,GSW,GSW @ PHX,-5.5,213.5,-4,198,0,0,0,0.584,4.24,0.6478,5.5,0,0,Away,1,0.9091,8.24,9.5,Home favored,Small (3-7),Late,Neither/Both
22500740,2025-26,2026-02-05,LAL,PHI,PHI @ LAL,-2.5,236.5,4,234,1,1,0,0.6556,5.66,0.5685,2.5,1,1,Home,1,0.9091,1.66,1.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500741,2025-26,2026-02-06,BOS,MIA,MIA @ BOS,-5.5,227.5,2,194,1,0,0,0.7337,4.39,0.6478,5.5,1,1,Away,1,0.9091,2.39,3.5,Home favored,Small (3-7),Late,Neither/Both
22500742,2025-26,2026-02-06,DET,NYK,NYK @ DET,-5.5,219.5,38,198,1,1,0,0.564,-2.24,0.6478,5.5,1,1,Away,0,-1.0,40.24,32.5,Home favored,Small (3-7),Late,Home on B2B
22500743,2025-26,2026-02-06,MIL,IND,IND @ MIL,1.5,223.0,6,204,1,1,0,0.5612,0.95,0.4588,-1.5,1,0,Home,1,0.9091,5.05,7.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500744,2025-26,2026-02-06,MIN,NOP,NOP @ MIN,-8.5,237.0,-4,234,0,0,0,0.8157,7.87,0.7212,8.5,0,0,Away,1,0.9091,11.87,12.5,Home favored,Mid (7-11),Late,Neither/Both
22500745,2025-26,2026-02-06,POR,MEM,MEM @ POR,-8.5,235.5,20,250,1,1,1,0.5939,4.86,0.7212,8.5,1,1,Away,0,-1.0,15.14,11.5,Home favored,Mid (7-11),Late,Neither/Both
22500746,2025-26,2026-02-06,SAC,LAC,LAC @ SAC,3.5,222.0,-3,225,0,1,1,0.3362,-8.67,0.4046,-3.5,1,1,Away,0,-1.0,5.67,0.5,Away favored,Small (3-7),Late,Neither/Both
22500747,2025-26,2026-02-07,BKN,WAS,WAS @ BKN,-8.0,217.0,14,240,1,1,1,0.3978,-5.37,0.7095,8.0,0,1,Away,0,-1.0,19.37,6.0,Home favored,Mid (7-11),Late,Neither/Both
22500748,2025-26,2026-02-07,OKC,HOU,HOU @ OKC,-3.5,213.5,-6,218,0,0,1,0.8318,10.01,0.5954,3.5,0,0,Home,0,-1.0,16.01,9.5,Home favored,Small (3-7),Late,Neither/Both
22500749,2025-26,2026-02-07,SAS,DAL,DAL @ SAS,-11.0,233.5,13,263,1,1,1,0.7467,6.08,0.776,11.0,1,1,Away,0,-1.0,6.92,2.0,Home favored,Mid (7-11),Late,Neither/Both
22500750,2025-26,2026-02-07,ORL,UTA,UTA @ ORL,-7.5,234.5,3,237,1,0,1,0.6675,9.52,0.6975,7.5,1,1,Home,0,-1.0,6.52,4.5,Home favored,Mid (7-11),Late,Neither/Both
22500751,2025-26,2026-02-07,ATL,CHA,CHA @ ATL,1.5,234.5,-7,245,0,0,1,0.5446,1.92,0.4588,-1.5,0,1,Home,0,-1.0,8.92,5.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500752,2025-26,2026-02-07,CHI,DEN,DEN @ CHI,9.0,235.5,-16,256,0,0,1,0.3839,-0.56,0.2674,-9.0,1,1,Home,0,-1.0,15.44,7.0,Away favored,Mid (7-11),Late,Neither/Both
22500753,2025-26,2026-02-07,LAL,GSW,GSW @ LAL,-2.5,220.5,6,204,1,1,0,0.6118,3.88,0.5685,2.5,1,1,Home,1,0.9091,2.12,3.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500754,2025-26,2026-02-07,PHX,PHI,PHI @ PHX,-2.5,225.0,-6,212,0,0,0,0.6262,3.15,0.5685,2.5,0,0,Home,0,-1.0,9.15,8.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500755,2025-26,2026-02-07,POR,MEM,MEM @ POR,-9.0,229.0,7,237,1,0,1,0.6031,3.64,0.7326,9.0,1,1,Away,1,0.9091,3.36,2.0,Home favored,Mid (7-11),Late,Neither/Both
22500756,2025-26,2026-02-07,SAC,CLE,CLE @ SAC,13.0,229.5,-6,258,0,1,1,0.2253,-10.51,0.1849,-13.0,1,1,Home,1,0.9091,4.51,7.0,Away favored,Big (11+),Late,Home on B2B
22500757,2025-26,2026-02-08,BOS,NYK,NYK @ BOS,-3.5,214.5,-22,200,0,0,0,0.6572,5.16,0.5954,3.5,0,0,Home,0,-1.0,27.16,25.5,Home favored,Small (3-7),Late,Neither/Both
22500758,2025-26,2026-02-08,WAS,MIA,MIA @ WAS,13.0,236.5,-31,233,0,0,0,0.2619,-9.45,0.1849,-13.0,1,1,Home,0,-1.0,21.55,18.0,Away favored,Big (11+),Late,Home on B2B
22500759,2025-26,2026-02-08,TOR,IND,IND @ TOR,-8.5,226.0,18,226,1,1,,0.7324,7.2,0.7212,8.5,1,1,Away,0,-1.0,10.8,9.5,Home favored,Mid (7-11),Late,Neither/Both
22500760,2025-26,2026-02-08,MIN,LAC,LAC @ MIN,-8.5,222.5,-19,211,0,0,0,0.6382,1.38,0.7212,8.5,0,0,Away,1,0.9091,20.38,27.5,Home favored,Mid (7-11),Late,Neither/Both
22500761,2025-26,2026-02-09,CHA,DET,DET @ CHA,2.5,222.5,-6,214,0,0,0,0.4001,-0.53,0.4315,-2.5,1,1,Home,0,-1.0,5.47,3.5,Away favored,Pick'em (0-3),Late,Neither/Both
22500762,2025-26,2026-02-09,BKN,CHI,CHI @ BKN,3.5,218.5,8,238,1,1,1,0.2993,-9.1,0.4046,-3.5,0,0,Away,0,-1.0,17.1,11.5,Away favored,Small (3-7),Late,Neither/Both
22500763,2025-26,2026-02-09,MIA,UTA,UTA @ MIA,-6.0,235.5,-4,226,0,0,0,0.7656,9.76,0.6605,6.0,0,0,Home,0,-1.0,13.76,10.0,Home favored,Small (3-7),Late,Home on B2B
22500764,2025-26,2026-02-09,ORL,MIL,MIL @ ORL,-9.5,220.5,19,217,1,1,0,0.5449,1.92,0.7439,9.5,1,1,Away,0,-1.0,17.08,9.5,Home favored,Mid (7-11),Late,Neither/Both
22500765,2025-26,2026-02-09,MIN,ATL,ATL @ MIN,-8.5,239.0,22,254,1,1,1,0.6384,3.05,0.7212,8.5,1,1,Away,0,-1.0,18.95,13.5,Home favored,Mid (7-11),Late,Home on B2B
22500766,2025-26,2026-02-09,NOP,SAC,SAC @ NOP,-9.5,229.0,26,214,1,1,0,0.5511,1.75,0.7439,9.5,1,1,Away,0,-1.0,24.25,16.5,Home favored,Mid (7-11),Late,Neither/Both
22500767,2025-26,2026-02-09,DEN,CLE,CLE @ DEN,-2.5,242.0,-2,236,0,0,0,0.556,2.95,0.5685,2.5,0,0,Home,0,-1.0,4.95,4.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500768,2025-26,2026-02-09,GSW,MEM,MEM @ GSW,-9.0,219.0,1,227,1,0,1,0.6774,4.4,0.7326,9.0,1,1,Away,1,0.9091,3.4,8.0,Home favored,Mid (7-11),Late,Neither/Both
22500769,2025-26,2026-02-09,LAL,OKC,OKC @ LAL,6.5,223.0,-9,229,0,0,1,0.4168,-2.24,0.3269,-6.5,1,1,Home,0,-1.0,6.76,2.5,Away favored,Small (3-7),Late,Neither/Both
22500770,2025-26,2026-02-09,POR,PHI,PHI @ POR,-3.5,231.5,17,253,1,1,1,0.5196,1.0,0.5954,3.5,1,1,Away,0,-1.0,16.0,13.5,Home favored,Small (3-7),Late,Neither/Both
22500771,2025-26,2026-02-10,NYK,IND,IND @ NYK,-11.5,227.0,-3,271,0,0,1,0.8454,11.57,0.7862,11.5,0,0,Home,0,-1.0,14.57,14.5,Home favored,Big (11+),Late,Neither/Both
22500772,2025-26,2026-02-10,HOU,LAC,LAC @ HOU,-9.0,213.5,7,197,1,0,0,0.5968,-0.22,0.7326,9.0,1,1,Away,1,0.9091,7.22,2.0,Home favored,Mid (7-11),Late,Neither/Both
22500773,2025-26,2026-02-10,PHX,DAL,DAL @ PHX,-8.0,230.0,9,231,1,1,1,0.6891,6.01,0.7095,8.0,1,1,Away,0,-1.0,2.99,1.0,Home favored,Mid (7-11),Late,Neither/Both
22500774,2025-26,2026-02-10,LAL,SAS,SAS @ LAL,13.5,226.0,-28,244,0,0,1,0.4976,-2.08,0.1759,-13.5,1,1,Home,0,-1.0,25.92,14.5,Away favored,Big (11+),Late,Home on B2B
22500775,2025-26,2026-02-11,CHA,ATL,ATL @ CHA,-2.0,235.0,3,217,1,1,0,0.6112,4.16,0.5549,2.0,1,1,Home,1,0.9091,1.16,1.0,Home favored,Pick'em (0-3),Late,Neither/Both
22500776,2025-26,2026-02-11,CLE,WAS,WAS @ CLE,-18.0,239.0,25,251,1,1,1,0.8814,14.31,0.8928,18.0,1,1,Away,0,-1.0,10.69,7.0,Home favored,Big (11+),Late,Neither/Both
22500777,2025-26,2026-02-11,ORL,MIL,MIL @ ORL,-11.0,219.5,-8,224,0,0,1,0.5973,4.75,0.776,11.0,0,0,Away,1,0.9091,12.75,19.0,Home favored,Mid (7-11),Late,Neither/Both
22500778,2025-26,2026-02-11,BOS,CHI,CHI @ BOS,-13.5,227.0,19,229,1,1,1,0.7966,6.54,0.8241,13.5,1,1,Away,0,-1.0,12.46,5.5,Home favored,Big (11+),Late,Neither/Both
22500779,2025-26,2026-02-11,BKN,IND,IND @ BKN,-6.5,215.5,-5,225,0,0,1,0.4134,1.02,0.6731,6.5,1,0,Away,1,0.9091,6.02,11.5,Home favored,Small (3-7),Late,Away on B2B
22500780,2025-26,2026-02-11,PHI,NYK,NYK @ PHI,2.0,224.5,-49,227,0,0,1,0.4694,1.39,0.4451,-2.0,1,1,Home,0,-1.0,50.39,47.0,Away favored,Pick'em (0-3),Late,Away on B2B
22500781,2025-26,2026-02-11,TOR,DET,DET @ TOR,-1.0,223.0,-18,208,0,0,0,0.4445,0.34,0.5275,1.0,1,0,Away,1,0.9091,18.34,19.0,Home favored,Pick'em (0-3),Late,Neither/Both
22500782,2025-26,2026-02-11,HOU,LAC,LAC @ HOU,-8.5,212.5,-3,207,0,0,0,0.5773,-4.54,0.7212,8.5,0,0,Away,1,0.9091,1.54,11.5,Home favored,Mid (7-11),Late,Neither/Both
22500783,2025-26,2026-02-11,MIN,POR,POR @ MIN,-7.5,238.0,24,242,1,1,1,0.6565,3.58,0.6975,7.5,1,1,Away,0,-1.0,20.42,16.5,Home favored,Mid (7-11),Late,Neither/Both
22500784,2025-26,2026-02-11,NOP,MIA,MIA @ NOP,-1.5,233.0,-12,234,0,0,1,0.368,-8.41,0.5412,1.5,1,0,Away,1,0.9091,3.59,13.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500785,2025-26,2026-02-11,PHX,OKC,OKC @ PHX,8.0,212.0,-27,245,0,0,1,0.3725,-5.71,0.2905,-8.0,1,1,Home,0,-1.0,21.29,19.0,Away favored,Mid (7-11),Late,Home on B2B
22500786,2025-26,2026-02-11,UTA,SAC,SAC @ UTA,-6.0,229.0,28,214,1,1,0,0.5293,1.64,0.6605,6.0,1,1,Away,0,-1.0,26.36,22.0,Home favored,Small (3-7),Late,Neither/Both
22500787,2025-26,2026-02-11,DEN,MEM,MEM @ DEN,-14.0,239.5,6,238,1,0,0,0.737,7.67,0.8329,14.0,1,1,Away,1,0.9091,1.67,8.0,Home favored,Big (11+),Late,Neither/Both
22500788,2025-26,2026-02-11,GSW,SAS,SAS @ GSW,7.0,220.5,-13,239,0,0,1,0.4687,0.94,0.3146,-7.0,1,1,Home,0,-1.0,13.94,6.0,Away favored,Small (3-7),Late,Away on B2B
22500789,2025-26,2026-02-12,OKC,MIL,MIL @ OKC,-13.0,214.5,-17,203,0,0,0,0.8584,13.62,0.8151,13.0,0,0,Home,0,-1.0,30.62,30.0,Home favored,Big (11+),Late,Neither/Both
22500790,2025-26,2026-02-12,UTA,POR,POR @ UTA,6.0,236.5,-16,254,0,0,1,0.4132,-2.76,0.3395,-6.0,1,1,Home,0,-1.0,13.24,10.0,Away favored,Small (3-7),Late,Neither/Both
22500791,2025-26,2026-02-12,LAL,DAL,DAL @ LAL,-6.5,237.5,20,228,1,1,0,0.7021,3.72,0.6731,6.5,1,1,Away,0,-1.0,16.28,13.5,Home favored,Small (3-7),Late,Neither/Both
22500792,2025-26,2026-02-19,CHA,HOU,HOU @ CHA,4.5,218.5,-4,206,0,1,0,0.5081,2.09,0.3781,-4.5,0,1,Home,1,0.9091,6.09,0.5,Away favored,Small (3-7),Late,Neither/Both
22500793,2025-26,2026-02-19,CLE,BKN,BKN @ CLE,-16.0,229.5,28,196,1,1,0,0.896,13.38,0.8651,16.0,1,1,Away,0,-1.0,14.62,12.0,Home favored,Big (11+),Late,Neither/Both
22500794,2025-26,2026-02-19,PHI,ATL,ATL @ PHI,-1.5,242.0,-10,224,0,0,0,0.5108,1.01,0.5412,1.5,0,0,Away,1,0.9091,11.01,11.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500795,2025-26,2026-02-19,WAS,IND,IND @ WAS,2.0,233.5,7,217,1,1,0,0.3323,-2.42,0.4451,-2.0,0,0,Away,0,-1.0,9.42,9.0,Away favored,Pick'em (0-3),Late,Neither/Both
22500796,2025-26,2026-02-19,NYK,DET,DET @ NYK,-3.5,219.5,-15,237,0,0,1,0.5921,7.57,0.5954,3.5,0,0,Home,0,-1.0,22.57,18.5,Home favored,Small (3-7),Late,Neither/Both
22500797,2025-26,2026-02-19,CHI,TOR,TOR @ CHI,6.0,235.0,-9,211,0,0,0,0.4166,-4.92,0.3395,-6.0,1,1,Home,0,-1.0,4.08,3.0,Away favored,Small (3-7),Late,Neither/Both
22500798,2025-26,2026-02-19,SAS,PHX,PHX @ SAS,-8.0,229.5,27,215,1,1,0,0.7174,4.04,0.7095,8.0,1,1,Away,0,-1.0,22.96,19.0,Home favored,Mid (7-11),Late,Neither/Both
22500799,2025-26,2026-02-19,GSW,BOS,BOS @ GSW,6.0,211.0,-11,231,0,0,1,0.4585,-0.01,0.3395,-6.0,1,1,Home,0,-1.0,10.99,5.0,Away favored,Small (3-7),Late,Neither/Both
22500800,2025-26,2026-02-19,SAC,ORL,ORL @ SAC,8.5,226.5,-37,225,0,0,0,0.3184,-6.98,0.2788,-8.5,1,1,Home,0,-1.0,30.02,28.5,Away favored,Mid (7-11),Late,Neither/Both
22500801,2025-26,2026-02-19,LAC,DEN,DEN @ LAC,4.5,226.5,1,229,1,1,1,0.556,1.4,0.3781,-4.5,1,0,Home,1,0.9091,0.4,5.5,Away favored,Small (3-7),Late,Neither/Both
22500802,2025-26,2026-02-20,CHA,CLE,CLE @ CHA,5.5,228.5,-5,231,0,1,1,0.3539,-4.37,0.3522,-5.5,1,1,Home,1,0.9091,0.63,0.5,Away favored,Small (3-7),Late,Neither/Both
22500803,2025-26,2026-02-20,WAS,IND,IND @ WAS,-1.5,230.0,13,249,1,1,1,0.3398,0.8,0.5412,1.5,0,1,Away,0,-1.0,12.2,11.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500804,2025-26,2026-02-20,MEM,UTA,UTA @ MEM,-2.5,237.0,9,237,1,1,,0.5938,3.73,0.5685,2.5,1,1,Home,1,0.9091,5.27,6.5,Home favored,Pick'em (0-3),Late,Neither/Both
22500805,2025-26,2026-02-20,ATL,MIA,MIA @ ATL,3.0,244.0,-31,225,0,0,0,0.3533,-1.43,0.418,-3.0,1,1,Home,0,-1.0,29.57,28.0,Away favored,Pick'em (0-3),Late,Home on B2B
22500806,2025-26,2026-02-20,MIN,DAL,DAL @ MIN,-14.0,239.5,11,233,1,0,0,0.7878,11.01,0.8329,14.0,1,1,Away,1,0.9091,0.01,3.0,Home favored,Big (11+),Late,Neither/Both
22500807,2025-26,2026-02-20,NOP,MIL,MIL @ NOP,-4.5,223.5,-21,257,0,0,1,0.4326,-6.34,0.6219,4.5,1,0,Away,1,0.9091,14.66,25.5,Home favored,Small (3-7),Late,Neither/Both
22500808,2025-26,2026-02-20,OKC,BKN,BKN @ OKC,-17.0,215.0,19,191,1,1,0,0.9479,16.67,0.8795,17.0,1,1,Away,0,-1.0,2.33,2.0,Home favored,Big (11+),Late,Away on B2B
22500809,2025-26,2026-02-20,LAL,LAC,LAC @ LAL,-7.0,227.5,3,247,1,0,1,0.7075,3.63,0.6854,7.0,1,1,Away,1,0.9091,0.63,4.0,Home favored,Small (3-7),Late,Away on B2B
22500810,2025-26,2026-02-20,POR,DEN,DEN @ POR,1.5,241.5,-54,260,0,0,1,0.5615,2.09,0.4588,-1.5,0,1,Home,0,-1.0,56.09,52.5,Away favored,Pick'em (0-3),Late,Away on B2B
22500812,2025-26,2026-02-21,NOP,PHI,PHI @ NOP,3.5,235.5,15,237,1,1,1,0.3897,-5.42,0.4046,-3.5,0,0,Away,0,-1.0,20.42,18.5,Away favored,Small (3-7),Late,Home on B2B
22500813,2025-26,2026-02-21,MIA,MEM,MEM @ MIA,-11.5,238.5,16,256,1,1,1,0.7266,6.88,0.7862,11.5,1,1,Away,0,-1.0,9.12,4.5,Home favored,Big (11+),Late,Neither/Both
22500814,2025-26,2026-02-21,CHI,DET,DET @ CHI,10.5,235.0,-16,236,0,0,1,0.2405,-9.82,0.2344,-10.5,1,1,Home,0,-1.0,6.18,5.5,Away favored,Mid (7-11),Late,Neither/Both
22500815,2025-26,2026-02-21,SAS,SAC,SAC @ SAS,-18.0,230.5,17,261,1,0,1,0.8923,10.53,0.8928,18.0,1,1,Away,1,0.9091,6.47,1.0,Home favored,Big (11+),Late,Neither/Both
22500816,2025-26,2026-02-21,NYK,HOU,HOU @ NYK,-3.5,220.0,2,214,1,0,0,0.6933,4.62,0.5954,3.5,1,1,Home,0,-1.0,2.62,1.5,Home favored,Small (3-7),Late,Neither/Both
